Job_Title,Rating,Company_Name,Company_Location,State,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,SAS,Statistics,Machine_Learning,SQL,Python,Tableau,BI,AWS,GoogleCloud,Azure,Excel,Powerpoint,Lowest_Salary(1000s),Highest_Salary(1000s),Avg_Salary(1000s),Highest_salary>120K
Data Scientist,4.7,SiO Digital,San Diego, CA,"San Diego, CA",1 to 50 ,1969,Private,Advertising & Marketing,Business Services,$1  to  $5 million (USD),"SmartBug Media, Kobe Digital (US), Firesnap",0,1,0,1,1,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,2.9,PETCO,San Diego, CA,"San Diego, CA",10000+ ,1999,Private,Pet & Pet Supplies Stores,Retail,$2  to  $5 billion (USD),"PetSmart, Walmart, Costco Wholesale",1,1,1,1,1,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,3.2,"Invivoscribe, Inc.",San Diego, CA,"San Diego, CA",51 to 200 ,1888,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,2.8,ALERE,San Diego, CA,"Waltham, MA",5001 to 10000 ,1998,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),Unknown,0,0,1,1,1,0,1,0,0,1,0,0,114,146,130,1.0
Data Scientist,4.6,Realty Income,San Diego, CA,"San Diego, CA",51 to 200 ,1862,Public,Real Estate,Real Estate,$1  to  $5 million (USD),Unknown,0,1,1,1,1,0,1,0,0,1,0,0,114,146,130,1.0
Sr. Data Scientist,3.5,Dexcom,San Diego, CA,"San Diego, CA",1001 to 5000 ,2010,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1  to  $2 billion (USD),"Medtronic, Roche",0,0,1,1,1,1,0,0,0,0,1,0,114,146,130,1.0
Data Scientist,3.6,Abbott,San Diego, CA,"Abbott Park, IL",10000+ ,2002,Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,3.0,Emergent BioSolutions,San Diego, CA,"Gaithersburg, MD",1001 to 5000 ,1996,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,114,146,130,1.0
Data Scientist,3.5,Internal Revenue Service,San Diego, CA,"Washington, DC",10000+ ,2010,Government,Federal Agencies,Government,Unknown / Non-Applicable,Unknown,1,1,1,1,1,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,4.5,Seismic,San Diego, CA,"San Diego, CA",501 to 1000 ,1998,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,1,1,1,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,4.2,Solekai Systems Corp,San Diego, CA,"San Diego, CA",1 to 50 ,1914,Private,Computer Hardware & Software,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,2.8,Center for Sustainable,San Diego, CA,"San Diego, CA",51 to 200 ,1876,Organization,Energy,"Oil, Gas, Energy & Utilities",$50  to  $100 million (USD),Unknown,0,1,1,1,1,0,0,0,0,0,1,1,114,146,130,1.0
Data Scientist,4.5,CrowdRise,San Diego, CA,"Redwood City, CA",201 to 500 ,1989,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,1,1,0,0,0,0,0,0,0,114,146,130,1.0
Data Scientist,3.9,Illumina,San Diego, CA,"San Diego, CA",5001 to 10000 ,1984,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),"Thermo Fisher Scientific, Roche",0,0,0,0,0,0,0,0,0,0,1,0,114,146,130,1.0
Data Scientist,3.8,Booz Allen Hamilton Inc.,San Diego, CA,"Mc Lean, VA",10000+ ,2002,Public,Consulting,Business Services,$5  to  $10 billion (USD),"Accenture, Deloitte, PwC",0,0,1,1,0,0,0,1,0,1,0,0,114,146,130,1.0
Data Scientist Researcher,3.7,Lilly,San Diego, CA,"Indianapolis, IN",10000+ ,1849,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,114,146,130,1.0
Data Analyst,3.3,Vertex Pharmaceuticals,San Diego, CA,"Boston, MA",1001 to 5000 ,1989,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),Biogen,0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist,3.3,Synectics Inc.,San Diego, CA,"Chicago, IL",201 to 500 ,2010,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,60,124,92,1.0
Data Analyst,3.9,Seer Interactive,San Diego, CA,"Philadelphia, PA",51 to 200 ,1972,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,1,0,0,0,0,0,60,124,92,1.0
Data Scientist,4.1,Pfizer,La Jolla, CA,"New York, NY",10000+ ,2015,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,60,124,92,1.0
Sr. Data Scientist,4.1,ResMed,San Diego, CA,"San Diego, CA",5001 to 10000 ,1996,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),"Philips, Drive DeVilbiss Healthcare",0,1,1,1,1,0,0,0,0,0,1,0,60,124,92,1.0
Data Analyst,4.2,Cue,San Diego, CA,"San Diego, CA",51 to 200 ,1995,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,1,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist,3.3,ICW Group,San Diego, CA,"San Diego, CA",501 to 1000 ,2001,Private,Insurance Carriers,Insurance,$500 million  to  $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,1,1,1,0,0,0,0,0,0,0,60,124,92,1.0
Data Scientist,3.9,Mercato,San Diego, CA,"San Diego, CA",1 to 50 ,1888,Private,-1,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,1,0,0,0,0,60,124,92,1.0
Data Scientist,3.1,Integrated Resources,Chula Vista, CA,"Edison, NJ",201 to 500 ,1960,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,60,124,92,1.0
Data Analyst,3.6,San Diego Gas & Electric,San Diego, CA,"San Diego, CA",1001 to 5000 ,2018,Segment,Energy,"Oil, Gas, Energy & Utilities",$2  to  $5 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,60,124,92,1.0
Data Scientist,2.8,Abbott,San Diego, CA,"Waltham, MA",5001 to 10000 ,2010,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist,3.6,Abbott Laboratories,San Diego, CA,"Abbott Park, IL",10000+ ,1994,Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Analyst,4.3,UC San Diego,San Diego, CA,"La Jolla, CA",10000+ ,1972,University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,1,1,0,0,0,0,1,0,0,1,0,60,124,92,1.0
Data Scientist,0.0,One,San Diego, CA,"Amsterdam, Netherlands",1 to 50 ,1995,Public,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist Researcher,4.2,Cue,San Diego, CA,"San Diego, CA",51 to 200 ,1955,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,1,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Sr. Data Scientist,3.9,Amazon,San Diego, CA,"Seattle, WA",10000+ ,1939,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,0,0,0,0,0,60,124,92,1.0
Data Scientist,3.3,ICW Group,San Diego, CA,"San Diego, CA",501 to 1000 ,1994,Private,Insurance Carriers,Insurance,$500 million  to  $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,1,1,1,0,0,0,0,0,0,0,60,124,92,1.0
Data Scientist,4.3,"ASK Staffing, Inc.",San Diego, CA,"Alpharetta, GA",201 to 500 ,1966,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist,3.7,General Atomics and Affiliated Companies,San Diego, CA,"San Diego, CA",5001 to 10000 ,1953,Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,"Northrop Grumman, Raytheon Technologies, Lockheed Martin",0,0,0,0,0,0,0,0,0,0,0,0,60,124,92,1.0
Data Scientist Manager,4.1,HP Inc.,San Diego, CA,"Palo Alto, CA",10000+ ,1992,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,60,124,92,1.0
Data Scientist,3.9,Amazon,San Diego, CA,"Seattle, WA",10000+ ,1997,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,0,0,0,0,0,60,124,92,1.0
Data Analyst,3.6,University of California - San Diego Medical Centers,San Diego, CA,"San Diego, CA",10000+ ,2003,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Sharp HealthCare, Scripps Health",0,1,1,0,0,0,0,1,0,0,1,0,60,124,92,1.0
Data Analyst,3.2,Encore Capital Group,San Diego, CA,"San Diego, CA",5001 to 10000 ,1977,Public,Financial Analytics & Research,Finance,$1  to  $2 billion (USD),"PRA Group, PRA Group (Canada)",0,0,0,1,1,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist,4.3,Neurocrine Biosciences,San Diego, CA,"San Diego, CA",501 to 1000 ,2018,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million  to  $1 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Scientist Researcher,4.0,The Scripps Research Institute,La Jolla, CA,"La Jolla, CA",1001 to 5000 ,2008,Organization,Research & Development,Business Services,$50  to  $100 million (USD),"Battelle, SRI International, MITRE",0,0,0,0,0,0,0,0,0,0,1,0,60,124,92,1.0
Data Analyst,3.4,Client Solution Architects,San Diego, CA,"Mechanicsburg, PA",201 to 500 ,2005,Private,Aerospace & Defense,Aerospace & Defense,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,82,64,0.0
Sr. Data Scientist,3.6,US Department of Energy,San Diego, CA,"Washington, DC",10000+ ,2001,Government,Federal Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,82,64,0.0
Sr. Data Scientist,0.0,One,San Diego, CA,"Amsterdam, Netherlands",1 to 50 ,1876,Public,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,46,82,64,0.0
Data Analyst,5.0,"Staffigo Technical Services, LLC",San Diego, CA,"Woodridge, IL",51 to 200 ,1962,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,1,1,0,1,0,0,0,0,0,0,1,0,46,82,64,0.0
Sr. Data Scientist,4.0,VIA Technical,San Diego, CA,"San Diego, CA",1 to 50 ,1994,Private,Staffing & Outsourcing,Business Services,$5  to  $10 million (USD),Unknown,0,1,1,1,1,1,0,0,0,0,1,0,46,82,64,0.0
Business Analyst,3.4,Procede Software,San Diego, CA,"San Diego, CA",51 to 200 ,1998,Private,Enterprise Software & Network Solutions,Information Technology,$10  to  $25 million (USD),Unknown,0,1,0,1,0,0,0,1,0,0,1,0,46,82,64,0.0
Data Scientist,3.7,Lilly,San Diego, CA,"Indianapolis, IN",10000+ ,2007,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,1,1,0,0,0,0,0,1,0,46,82,64,0.0
Data Analyst,4.1,California State University,San Diego, CA,"Long Beach, CA",10000+ ,2000,University,Colleges & Universities,Education,$2  to  $5 billion (USD),Unknown,0,0,0,1,1,1,1,1,0,0,0,0,46,82,64,0.0
Data Scientist,3.9,Amazon,San Diego, CA,"Seattle, WA",10000+ ,1876,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,0,0,0,0,0,0,1,0,0,1,0,46,82,64,0.0
Sr. Data Scientist,3.9,Illumina,San Diego, CA,"San Diego, CA",5001 to 10000 ,1997,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),"Thermo Fisher Scientific, Roche",0,0,0,0,0,0,0,0,0,0,1,0,46,82,64,0.0
Data Scientist,3.0,Millennium Health,San Diego, CA,"San Diego, CA",501 to 1000 ,1985,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,46,82,64,0.0
Data Scientist,2.6,WuXi AppTec,San Diego, CA,"Shanghai, China",10000+ ,1998,Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,46,82,64,0.0
Data Scientist,3.7,Eli Lilly and Company,San Diego, CA,"Indianapolis, IN",10000+ ,1946,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,1,1,0,0,0,0,0,1,0,46,82,64,0.0
Data Analyst,3.7,22nd Century Technologies,San Diego, CA,"Somerset, NJ",1001 to 5000 ,1989,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,1,0,1,1,1,1,0,0,0,1,0,46,82,64,0.0
Data Scientist,4.0,Qualcomm Incorporated,San Diego, CA,"San Diego, CA",10000+ ,2010,Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Intel Corporation, MediaTek, Broadcom",0,0,0,0,1,0,0,0,0,0,1,0,46,82,64,0.0
Sr. Data Analyst,3.9,Illumina,San Diego, CA,"San Diego, CA",5001 to 10000 ,1976,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),"Thermo Fisher Scientific, Roche",0,0,0,1,0,1,0,0,0,0,0,0,46,82,64,0.0
Business Analyst,4.0,Sharp HealthCare,San Diego, CA,"San Diego, CA",10000+ ,1946,Organization,Health Care Services & Hospitals,Health Care,$1  to  $2 billion (USD),"Kaiser Permanente, Scripps Health, UC San Diego Health",0,0,0,0,0,0,0,0,0,0,1,0,46,82,64,0.0
Data Scientist Manager,4.1,ResMed,San Diego, CA,"San Diego, CA",5001 to 10000 ,1876,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2  to  $5 billion (USD),"Philips, Drive DeVilbiss Healthcare",0,1,1,1,1,0,0,0,0,0,1,0,46,82,64,0.0
Data Analyst,4.4,ProMedia,San Diego, CA,"Miami, FL",1 to 50 ,2007,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,46,82,64,0.0
Data Scientist Researcher,4.1,Apple,San Diego, CA,"Cupertino, CA",10000+ ,2004,Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Microsoft, Samsung Electronics",0,0,0,0,1,0,0,0,0,0,1,0,46,82,64,0.0
Data Scientist,3.4,Kelly,San Diego, CA,"Troy, MI",5001 to 10000 ,1999,Public,Staffing & Outsourcing,Business Services,$5  to  $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",1,0,0,0,0,0,0,0,0,0,1,0,46,82,64,0.0
Data Scientist Researcher,3.7,Eli Lilly And Company,San Diego, CA,"Indianapolis, IN",10000+ ,2006,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,83,165,124,1.0
Data Scientist Researcher,1.5,BTS Research,San Diego, CA,"San Diego, CA",51 to 200 ,2016,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,83,165,124,1.0
Business Analyst,3.3,SmartDrive Systems,San Diego, CA,"San Diego, CA",201 to 500 ,1848,Private,Computer Hardware & Software,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,1,1,1,0,0,0,0,1,0,83,165,124,1.0
Sr. Data Scientist,3.5,Dexcom,San Diego, CA,"San Diego, CA",1001 to 5000 ,2005,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1  to  $2 billion (USD),"Medtronic, Roche",0,0,0,0,0,0,0,0,0,0,0,0,83,165,124,1.0
Data Scientist,4.0,Itility,San Diego, CA,"Eindhoven, Netherlands",51 to 200 ,1887,Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,83,165,124,1.0
Data Scientist,5.0,Vividion Therapeutics,San Diego, CA,"San Diego, CA",51 to 200 ,1990,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,83,165,124,1.0
Data Scientist,3.4,Wood,San Diego, CA,"Aberdeen, United Kingdom",10000+ ,1914,Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,Unknown,0,1,0,0,1,0,0,1,0,0,0,0,83,165,124,1.0
Data Scientist,4.1,PSI Pax,San Diego, CA,"California, MD",51 to 200 ,1876,Contract,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,1,0,0,1,1,0,0,0,0,0,0,83,165,124,1.0
Data Scientist,4.0,J&J Family of Companies,San Diego, CA,"New Brunswick, NJ",10000+ ,2011,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Abbott, Novartis, Covidien",0,0,0,0,0,0,0,0,0,0,0,0,83,165,124,1.0
Sr. Data Scientist,3.6,Xoriant Corporation,San Diego, CA,"Sunnyvale, CA",1001 to 5000 ,2005,Private,IT Services,Information Technology,$100  to  $500 million (USD),"Persistent Systems (India), GlobalLogic, Synechron",0,1,1,1,1,1,0,0,0,0,1,0,83,165,124,1.0
Data Scientist,3.8,Booz Allen Hamilton Inc.,San Diego, CA,"Mc Lean, VA",10000+ ,2005,Public,Consulting,Business Services,$5  to  $10 billion (USD),"Accenture, Deloitte, PwC",0,0,1,1,1,1,0,0,0,0,0,0,83,165,124,1.0
Data Scientist Researcher,3.7,Eli Lilly And Company,San Diego, CA,"Indianapolis, IN",10000+ ,2004,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,1,0,1,0,0,0,0,0,0,0,83,165,124,1.0
Data Scientist,4.6,Kuaishou Technology,San Diego, CA,"Beijing, China",5001 to 10000 ,1945,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,0,0,0,0,0,0,1,0,83,165,124,1.0
Sr. Data Scientist,4.0,VIA Technical,San Diego, CA,"San Diego, CA",1 to 50 ,1876,Private,Staffing & Outsourcing,Business Services,$5  to  $10 million (USD),Unknown,0,1,1,1,1,1,0,1,0,0,1,0,83,165,124,1.0
Data Scientist,3.2,BioDuro,San Diego, CA,"San Diego, CA",501 to 1000 ,2008,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$5  to  $10 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,83,165,124,1.0
Data Scientist,3.5,Arrowhead Pharmaceuticals,San Diego, CA,"Pasadena, CA",51 to 200 ,2014,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,83,165,124,1.0
Sr. Data Analyst,4.0,Kaiser Permanente,San Diego, CA,"Oakland, CA",10000+ ,2006,Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"HCA Healthcare, Dignity Health, Sutter Health",1,1,0,1,0,0,0,1,0,0,0,0,83,165,124,1.0
Data Scientist Researcher,3.7,Lilly,San Diego, CA,"Indianapolis, IN",10000+ ,1996,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,83,165,124,1.0
Data Analyst,5.0,"Staffigo Technical Services, LLC",San Diego, CA,"Woodridge, IL",51 to 200 ,1969,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,1,1,0,1,0,0,0,0,0,0,1,0,83,165,124,1.0
Data Analyst,4.8,Sayva Solutions,San Diego, CA,"La Jolla, CA",51 to 200 ,1775,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,1,0,1,0,0,0,0,1,0,83,165,124,1.0
Data Analyst,3.6,Tandem Diabetes Care,San Diego, CA,"San Diego, CA",1001 to 5000 ,2011,Public,Health Care Products Manufacturing,Manufacturing,$50  to  $100 million (USD),Unknown,1,1,0,1,1,0,1,0,0,0,0,0,83,165,124,1.0
Data Scientist,3.8,StepStone,La Jolla, CA,"Berlin, Germany",1001 to 5000 ,2017,Private,Membership Organizations,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,1,1,0,0,0,0,0,0,0,83,165,124,1.0
Sr. Data Analyst,3.4,Epsilon,San Diego, CA,"Irving, TX",5001 to 10000 ,2004,Segment,Advertising & Marketing,Business Services,$2  to  $5 billion (USD),Merkle,1,1,0,1,1,1,0,0,0,0,1,0,83,165,124,1.0
Data Scientist,3.8,U.S. Navy,San Diego, CA,"San Diego, CA",1001 to 5000 ,1990,Government,Federal Agencies,Government,$2  to  $5 billion (USD),Unknown,0,1,0,0,0,0,0,0,0,0,0,0,83,165,124,1.0
Business Analyst,4.5,DFO Global Performance Commerce Limited,San Diego, CA,"New York, NY",51 to 200 ,1876,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,1,0,1,0,1,0,0,0,0,1,0,71,122,96,1.0
Data Scientist,3.5,Peraton Corporation,San Diego, CA,"Herndon, VA",1001 to 5000 ,2005,Private,Aerospace & Defense,Aerospace & Defense,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,71,122,96,1.0
Data Scientist,3.3,SmartDrive Systems,San Diego, CA,"San Diego, CA",201 to 500 ,2004,Private,Computer Hardware & Software,Information Technology,$50  to  $100 million (USD),Unknown,0,0,1,1,1,0,0,0,0,0,0,0,71,122,96,1.0
Data Analyst,3.0,HealthStream,San Diego, CA,"Nashville, TN",501 to 1000 ,1946,Public,Education Training Services,Education,$100  to  $500 million (USD),"Cornerstone OnDemand, Blackboard",0,0,0,1,0,0,0,0,0,0,1,0,71,122,96,1.0
Data Scientist Researcher,3.7,Lilly,San Diego, CA,"Indianapolis, IN",10000+ ,2007,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,71,122,96,1.0
Data Scientist,4.1,PSI Pax,San Diego, CA,"California, MD",51 to 200 ,1960,Contract,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,1,0,0,1,1,0,0,0,0,0,0,71,122,96,1.0
Data Scientist,3.7,"ServiceNow, Inc.",San Diego, CA,"Santa Clara, CA",10000+ ,2005,Public,Enterprise Software & Network Solutions,Information Technology,$2  to  $5 billion (USD),"BMC Software, CA Technologies, Salesforce",0,0,0,1,1,1,1,0,0,0,1,1,71,122,96,1.0
Data Scientist,3.4,Kelly,San Diego, CA,"Troy, MI",5001 to 10000 ,1858,Public,Staffing & Outsourcing,Business Services,$5  to  $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",0,0,0,0,0,0,0,0,0,0,1,0,71,122,96,1.0
Data Scientist,3.0,Millennium Health,San Diego, CA,"San Diego, CA",501 to 1000 ,2000,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,71,122,96,1.0
Data Scientist,4.3,UC San Diego,San Diego, CA,"La Jolla, CA",10000+ ,1958,University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,1,0,0,0,0,0,0,0,0,1,0,71,122,96,1.0
Data Scientist,3.2,BioDuro,San Diego, CA,"San Diego, CA",501 to 1000 ,2015,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$5  to  $10 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,71,122,96,1.0
Data Scientist Manager,3.8,Bristol-Myers Squibb,San Diego, CA,"New York, NY",10000+ ,2010,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,71,122,96,1.0
